id,country,locality,state,subregion,submitted,collected
epi_isl_426948,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426947,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426946,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426945,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426944,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426943,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426942,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426941,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426940,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426939,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426938,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426937,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426936,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426935,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426934,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426933,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426932,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426931,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426930,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426929,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426928,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426927,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426926,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426925,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426924,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426923,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426922,Australia,,Victoria,Oceania,20200417,20200330
epi_isl_426921,Australia,,Victoria,Oceania,20200417,20200330
epi_isl_426920,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426919,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426918,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426917,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426916,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426915,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426914,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426913,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426912,Australia,,Victoria,Oceania,20200417,20200329
epi_isl_426911,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426910,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426909,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426908,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426907,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426906,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426905,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426904,Australia,,Northern territory,Oceania,20200417,20200324
epi_isl_426903,Australia,,Northern territory,Oceania,20200417,20200324
epi_isl_426902,Australia,,Northern territory,Oceania,20200417,20200326
epi_isl_426901,Australia,,Northern territory,Oceania,20200417,20200325
epi_isl_426899,Australia,,Northern territory,Oceania,20200417,20200327
epi_isl_426898,Australia,,Northern territory,Oceania,20200417,20200326
epi_isl_426897,Czech Republic,,,Europe,20200417,20200329
epi_isl_426896,Czech Republic,,,Europe,20200417,20200328
epi_isl_426895,Czech Republic,,,Europe,20200417,20200327
epi_isl_426894,Czech Republic,,,Europe,20200417,20200327
epi_isl_426893,Czech Republic,,,Europe,20200417,20200327
epi_isl_426892,Czech Republic,,,Europe,20200417,20200327
epi_isl_426891,Czech Republic,,,Europe,20200417,20200326
epi_isl_426890,Czech Republic,,,Europe,20200417,20200326
epi_isl_426889,Czech Republic,,,Europe,20200417,20200402
epi_isl_426888,Czech Republic,,,Europe,20200417,20200331
epi_isl_426887,Czech Republic,,,Europe,20200417,20200331
epi_isl_426886,Czech Republic,,,Europe,20200417,20200328
epi_isl_426885,Czech Republic,,,Europe,20200417,20200327
epi_isl_426884,Czech Republic,,,Europe,20200417,20200327
epi_isl_426883,Czech Republic,,,Europe,20200417,20200327
epi_isl_426882,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426881,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426880,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426879,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426878,Australia,,Victoria,Oceania,20200417,20200321
epi_isl_426877,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426876,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426875,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426874,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426873,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426872,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426871,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426870,Australia,,Victoria,Oceania,20200417,20200328
epi_isl_426869,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426867,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426866,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426865,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426864,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426863,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426862,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426861,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426860,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426859,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426858,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426857,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426856,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426855,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426854,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426853,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426852,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426851,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426850,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426849,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426848,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426847,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426846,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426845,Australia,,Victoria,Oceania,20200417,20200321
epi_isl_426844,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426843,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426842,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426841,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426840,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426839,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426838,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426837,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426836,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426835,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426834,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426833,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426832,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426831,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426830,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426829,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426828,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426827,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426826,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426825,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426824,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426823,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426822,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426821,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426820,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426819,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426818,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426817,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426816,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426815,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426814,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426813,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426812,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426811,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426810,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426809,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426808,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426807,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426806,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426805,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426804,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426803,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426802,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426801,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426800,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426799,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426798,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426797,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426796,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426795,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426794,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426793,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426792,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426791,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426790,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426789,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426788,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426787,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426786,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426785,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426784,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426783,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426782,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426781,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426780,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426779,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426778,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426777,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426776,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426775,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426774,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426773,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426772,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426771,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426770,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426769,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426768,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426767,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426766,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426765,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426764,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426763,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426762,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426761,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426760,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426759,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426758,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426757,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426756,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426755,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426754,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426753,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426752,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426751,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426750,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426749,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426748,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426747,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426746,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426745,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426744,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426743,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426742,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426741,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426740,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426739,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426738,Australia,,Victoria,Oceania,20200417,20200327
epi_isl_426737,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426736,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426735,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426734,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426733,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426732,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426731,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426730,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426729,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426728,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426727,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426726,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426725,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426724,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426723,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426722,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426721,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426720,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426719,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426718,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426717,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426716,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426715,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426714,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426713,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426712,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426711,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426710,Australia,,Victoria,Oceania,20200417,20200326
epi_isl_426709,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426708,Australia,,Victoria,Oceania,20200417,20200325
epi_isl_426707,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426706,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426705,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426704,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426703,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426702,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426701,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426700,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426699,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426698,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426697,Australia,,Victoria,Oceania,20200417,20200324
epi_isl_426696,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426695,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426694,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426693,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426692,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426691,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426690,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426689,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426688,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426687,Australia,,Victoria,Oceania,20200417,20200323
epi_isl_426686,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426685,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426684,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426683,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426682,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426681,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426680,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426679,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426678,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426677,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426676,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426675,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426674,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426673,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426672,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426671,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426670,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426669,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426668,Australia,,Victoria,Oceania,20200417,20200322
epi_isl_426667,Australia,,Victoria,Oceania,20200417,20200322
